"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"	"name"
"上海贝岭股份有限公司"	"02600171"	"CN201110430885.5"	"2012.07.11"	"一种低噪声锁相环电路"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201110435976.8"	"2012.07.18"	"一种应用于波束合成的边缘补偿方法和装置"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201110435979.1"	"2012.07.18"	"一种无创血压信号测量过程中采用的压力保护方法及装置"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201110451126.7"	"2012.07.04"	"一种远程升级方法、远程升级的终端设备以及远程升级系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201110454577.6"	"2012.07.18"	"一种心电图机插件接入方法及系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201110454584.6"	"2012.07.18"	"一种USB打印机驱动加载方法及系统"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201110458223.9"	"2012.07.04"	"可调整高度的引线框架处理装置"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201110459560.X"	"2012.07.11"	"晶圆夹持装置"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201110459871.6"	"2012.07.11"	"升降抖动装置"
"杭州士兰微电子股份有限公司"	"03130242"	"CN201110460962.1"	"2012.07.04"	"等离子扫描驱动芯片测试装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120369795.5"	"2012.07.04"	"夹持式塑瓶自动装箱机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120369828.6"	"2012.07.04"	"皮带铲式软袋装卸工具"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120370464.3"	"2012.07.04"	"塑瓶全自动物流系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120374867.5"	"2012.07.04"	"一种模块锁扣结构"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120379649.0"	"2012.07.04"	"一种耦合剂加热保温装置及具有其的超声诊断系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120390726.2"	"2012.07.04"	"一种用于医疗设备的键盘旋转装置"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120396653.8"	"2012.07.04"	"一种摇臂导正与固定结构以及具有其的超声诊断仪"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120420780.7"	"2012.07.04"	"双立柱车载DR系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120423514.X"	"2012.07.04"	"全自动义齿雕铣机双冷却装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120423562.9"	"2012.07.04"	"全自动义齿雕铣机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120423564.8"	"2012.07.04"	"全自动雕铣机加工设备悬臂式工作台机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120424034.5"	"2012.07.04"	"全自动义齿雕铣机自定义按钮控制装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120424520.7"	"2012.07.04"	"全自动义齿雕铣机饼料夹持机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120424533.4"	"2012.07.04"	"具有连杆式门盖开启机构的义齿雕铣机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120424827.7"	"2012.07.04"	"全自动雕铣机加工设备电主轴固定装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120424919.5"	"2012.07.04"	"全自动义齿雕铣机自动换刀机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120426196.2"	"2012.07.04"	"安瓿自动装卸盘设备"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210000777.9"	"2012.07.04"	"一种流量控制方法以及流量控制器"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210003919.7"	"2012.07.11"	"无源光网络中验证家庭网关合法性的方法"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210007225.0"	"2012.07.11"	"呼吸信息检测方法及装置"
"浙江阳光照明电器集团股份有限公司"	"02600261"	"CN201210015942.8"	"2012.07.04"	"一种紧凑型荧光灯专用半桥驱动集成电路的封装方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201210023125.7"	"2012.07.11"	"环氧乙烷灭菌指示物综合抗力检测器"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210024787.6"	"2012.07.11"	"一种超声成像设备的节能保护方法及其装置"
"烽火通信科技股份有限公司"	"03130024"	"CN201210025526.6"	"2012.07.04"	"基于CMOS工艺实现的高速多选一复用器"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201210030259.1"	"2012.07.11"	"一种布拉他辛醇质体凝胶剂及其制备方法"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210030887.X"	"2012.07.18"	"扬声器的故障检测装置及扬声器系统"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210037814.3"	"2012.07.18"	"一种组播终端快速离开组播的实现方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210040431.1"	"2012.07.04"	"一种无线虚拟接入点间隔离的实现方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210040493.2"	"2012.07.04"	"一种CAPWAP隧道的实现方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210040787.5"	"2012.07.11"	"一种以无线路由器作为打印服务器的共享打印方法"
"中兴通讯股份有限公司"	"01000063"	"CN201210040957.X"	"2012.07.18"	"数据访问方法及装置"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201210044384.8"	"2012.07.18"	"一种紫杉醇醇质体凝胶剂及其制备方法"
"宁波康强电子股份有限公司"	"03133306"	"CN201210048145.X"	"2012.07.11"	"集成电路引线框架"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210055078.4"	"2012.07.04"	"一种分立设计的10G突发发射机"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210058275.1"	"2012.07.18"	"一种基于smartlink技术的电力线通信设备及其通信方法"
"甘肃蓝科石化高新装备股份有限公司"	"T000035070"	"CN201210061611.8"	"2012.07.11"	"带有机械蒸汽压缩机的管式蒸发器装置"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210066316.1"	"2012.07.18"	"通信链路和服务可用性的检测方法、终端及系统"
"中兴通讯股份有限公司"	"01000063"	"CN201210072649.5"	"2012.07.18"	"检测UICC是否在授权设备上使用的方法、系统和用户设备"
"中兴通讯股份有限公司"	"01000063"	"CN201210072979.4"	"2012.07.18"	"一种检测UICC和设备是否配对的方法和系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210079222.8"	"2012.07.18"	"一种气体过滤装置"
"方大炭素新材料科技股份有限公司"	"03130169"	"CN201210082281.0"	"2012.07.18"	"以石灰石为原料制备石墨烯的方法"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210085802.8"	"2012.07.18"	"一种心电波形数据自动排布的方法和装置"
"浙江华正新材料股份有限公司"	"T000069896"	"CN201120297290.2"	"2012.06.20"	"一种高频用覆铜板"
"海能达通信股份有限公司"	"T000044505"	"CN201120369792.1"	"2012.07.04"	"一种集成电路器件散热结构及集成电路器件"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120371268.8"	"2012.07.25"	"柜前推进单元"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201120396213.2"	"2012.07.25"	"VOIP系统中可以切换来电显示模式的终端"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120404427.X"	"2012.07.18"	"一种模块导轨定位机构及具有模块导轨定位机构的医用诊断装置"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201120419157.X"	"2012.07.04"	"一种PCB板的散热结构"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201120419160.1"	"2012.07.04"	"一种可控制关断的过零检测电路"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120420793.4"	"2012.07.11"	"牙科X射线机旋转限位机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120420812.3"	"2012.07.11"	"牙科X射线机用球管平衡机构"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120422436.1"	"2012.06.20"	"一种支持第三代通信技术的医疗诊断仪"
"长城汽车股份有限公司"	"00076247"	"CN201120423376.5"	"2012.07.25"	"车辆多挡变速器自动启停装置"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120436281.7"	"2012.07.11"	"一种角度调节机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120461382.X"	"2012.07.11"	"血液透析器蒸汽灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120461472.9"	"2012.07.11"	"带清洗功能的蒸汽灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120461847.1"	"2012.07.11"	"脚踏翻盖机构"
"杭州士兰微电子股份有限公司"	"03130242"	"CN201120462820.4"	"2012.07.25"	"集成电路通用输入/输出参数自动测试装置"
"京东方科技集团股份有限公司"	"01002725"	"CN201120471301.4"	"2012.07.11"	"有机薄膜晶体管、有机薄膜晶体管阵列基板及显示器件"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120490022.2"	"2012.07.25"	"新型蒸汽灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120497756.3"	"2012.07.25"	"一种医用清洗消毒槽"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120501277.4"	"2012.07.25"	"平移门张紧及过载报警一体机构"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201120501463.8"	"2012.07.25"	"基于热插拔的TTL/CMOS转RS232的电平转换接口电路"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120502912.0"	"2012.07.25"	"灭菌器柔性生物隔离密封装置"
"北京数码视讯科技股份有限公司"	"03147058"	"CN201110028949.9"	"2012.08.01"	"一种物联网扩展系统及物联网系统"
"北京数码视讯科技股份有限公司"	"03147058"	"CN201110028951.6"	"2012.08.01"	"一种物联网智能设备及物联网系统"
"中兴通讯股份有限公司"	"01000063"	"CN201110044020.5"	"2012.08.29"	"一种移动通信网络通知终端分组信息的方法、系统和设备"
"京东方科技集团股份有限公司"	"01002725"	"CN201110076835.1"	"2012.08.29"	"有机薄膜晶体管及其制造方法"
"京东方科技集团股份有限公司"	"01002725"	"CN201110271799.4"	"2012.08.08"	"聚苯胺-石墨烯复合材料薄膜及其制备方法、电池、电子书"
"京东方科技集团股份有限公司"	"01002725"	"CN201110294074.7"	"2012.08.08"	"一种TFT阵列基板及其制造方法和显示装置"
"京东方科技集团股份有限公司"	"01002725"	"CN201110294948.9"	"2012.08.08"	"薄膜晶体管阵列基板及其制造方法"
"京东方科技集团股份有限公司"	"01002725"	"CN201110294403.8"	"2012.08.29"	"一种TFT阵列基板及其制造方法和显示装置"
"京东方科技集团股份有限公司"	"01002725"	"CN201110294405.7"	"2012.08.08"	"一种TFT阵列基板及其制造方法和显示装置"
"京东方科技集团股份有限公司"	"01002725"	"CN201110295407.8"	"2012.08.08"	"一种柔性TFT阵列基板及其制造方法和显示装置"
"中兴通讯股份有限公司"	"01000063"	"CN201110418332.8"	"2012.08.15"	"一种物联网网关及其连接传感设备的方法"
"中兴通讯股份有限公司"	"01000063"	"CN201110451914.6"	"2012.08.01"	"多处理器终端空中下载的方法及多处理器终端"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120461753.4"	"2012.08.08"	"篮筐抽拉防脱落结构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120461766.1"	"2012.08.08"	"脚踏式污物分类车"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120496547.7"	"2012.08.08"	"一种医用清洗消毒器排水管路"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120496790.9"	"2012.08.08"	"一种医用清洗消毒器"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120530796.3"	"2012.08.08"	"一种键盘照明装置"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201120534599.9"	"2012.08.08"	"一种小型可插拔的收发一体光模块"
"四川长虹电器股份有限公司"	"02600839"	"CN201120543091.5"	"2012.08.15"	"基于PCMCIA的CA卡适配器"
"京东方科技集团股份有限公司"	"01002725"	"CN201210031741.7"	"2012.08.08"	"一种静电保护膜、显示装置和静电保护膜的制备方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210040454.2"	"2012.08.01"	"一种对终端设备的语言包进行替换或更新的方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210045552.5"	"2012.08.22"	"一种嵌入式软件的测试方法"
"濮阳惠成电子材料股份有限公司"	"T000072109"	"CN201210052799.X"	"2012.08.01"	"电子封装用缩水甘油酯型环氧树脂及其制备方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210058290.6"	"2012.08.01"	"一种PIN码接入方式的安全保护方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210072123.7"	"2012.08.15"	"一种实现图形用户界面中语言自动翻译的方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210077753.3"	"2012.08.01"	"一种家庭网关及其实现数据包快速转发的方法"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210085798.5"	"2012.08.15"	"医用设备的数据分类处理方法及系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201210091866.9"	"2012.08.01"	"齿轮传动式X射线数字胃肠机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201210092827.0"	"2012.08.01"	"双电动推杆式X射线数字胃肠机"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210110775.5"	"2012.08.29"	"一种无线网桥的自动配置方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210129686.5"	"2012.08.22"	"一种基于PPTP的VPN连接方法"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201210130417.0"	"2012.08.01"	"一种导联脱落判断方法与装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201210138307.9"	"2012.08.22"	"袋尾灌装非PVC膜输液软袋全自动制袋灌封机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201230045366.2"	"2012.08.08"	"空气净化消毒器(钣金款)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201230054793.7"	"2012.08.29"	"包装桶(清洗剂、润滑剂)"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201120411394.1"	"2012.08.01"	"一种婴儿培养箱输氧控制装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201120498449.7"	"2012.08.22"	"自动旋转密封门清洗消毒器"
"上海贝岭股份有限公司"	"02600171"	"CN201120538604.3"	"2012.08.08"	"一种低噪声锁相环电路"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201120544308.4"	"2012.08.29"	"一种穿刺针固定分离结构及设有其的超声诊断装置"
"杭州士兰微电子股份有限公司"	"03130242"	"CN201120575431.2"	"2012.08.29"	"等离子扫描驱动芯片测试装置"
"中兴通讯股份有限公司"	"01000063"	"CN201110056332.8"	"2012.09.19"	"一种物联网和互联网服务结合的方法和系统"
"京东方科技集团股份有限公司"	"01002725"	"CN201110231196.1"	"2012.09.05"	"一种图案化石墨烯薄膜的制备方法"
"京东方科技集团股份有限公司"	"01002725"	"CN201110345248.8"	"2012.09.19"	"一种柔性显示基板及其制备方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201110437465.X"	"2012.09.12"	"基于Abacus呼叫测试系统的网络语音通信自动化测试方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201120370409.4"	"2012.09.26"	"一种多机测试系统"
