"机构名称(中文)"	"机构ID"	"notice_numb"	"notice_date"	"patent_name"
"东软集团股份有限公司"	"02600718"	"CN107220283B"	"20191108"	"数据处理方法、装置、存储介质及电子设备"
"东软集团股份有限公司"	"02600718"	"CN107220287A"	"20170929"	"用于日志查询的索引管理方法、装置、存储介质及设备"
"荣科科技股份有限公司"	"T000055759"	"CN107220346A"	"20170929"	"一种高维不完整数据特征选择方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107222089A"	"20170929"	"一种链式变流器的功率模块稳压电源"
"东软集团股份有限公司"	"02600718"	"CN107222331A"	"20170929"	"分布式应用系统性能的监控方法、装置、存储介质及设备"
"东软集团股份有限公司"	"02600718"	"CN107222331B"	"20191206"	"分布式应用系统性能的监控方法、装置、存储介质及设备"
"东软集团股份有限公司"	"02600718"	"CN107222551A"	"20170929"	"一种数据传输及处理方法、设备、信息处理中心"
"东软集团股份有限公司"	"02600718"	"CN107229492A"	"20171003"	"服务器系统的安装方法、装置、系统、存储介质及设备"
"东软集团股份有限公司"	"02600718"	"CN107229511A"	"20171003"	"集群任务均衡调度方法、装置、存储介质及电子设备"
"东软集团股份有限公司"	"02600718"	"CN107229685A"	"20171003"	"实例生成、实例操作方法及装置、存储介质及电子设备"
"中国西电电气股份有限公司"	"T000025764"	"CN107230562A"	"20171003"	"一种单电机驱动的断路器隔离开关一体化操动机构"
"中国西电电气股份有限公司"	"T000025764"	"CN107230562B"	"20181204"	"一种单电机驱动的断路器隔离开关一体化操动机构"
"沈阳芯源微电子设备股份有限公司"	"T002924894"	"CN107230657B"	"20190702"	"一种晶圆对中机构"
"陕西合成药业股份有限公司"	"T000122186"	"CN107235911A"	"20171010"	"一种2-甲基-4-硝基咪唑衍生物及其制备方法和药用组合物的用途"
"西安标准工业股份有限公司"	"02600302"	"CN107245814A"	"20171013"	"可调式下差动送料机构"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107252997A"	"20171017"	"一种TA24‑1合金直条焊丝的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107252997B"	"20190820"	"一种TA24-1合金直条焊丝的制备方法"
"东软集团股份有限公司"	"02600718"	"CN107257346A"	"20171017"	"单点登录的业务访问处理方法及其设备"
"东软集团股份有限公司"	"02600718"	"CN107257346B"	"20200124"	"单点登录的业务访问处理方法、系统、系统端和存储介质"
"陕西合成药业股份有限公司"	"T000122186"	"CN107266497A"	"20171020"	"一种磷酰基羧酸衍生物其制备方法和药用组合物的用途"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107275001A"	"20171020"	"一种铌三锡超导线材用多孔铜锭的钻孔方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107275001B"	"20190820"	"一种铌三锡超导线材用多孔铜锭的钻孔方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107275002A"	"20171020"	"一种铌三铝超导线材前驱体的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107275002B"	"20190524"	"一种铌三铝超导线材前驱体的制备方法"
"隆基绿能科技股份有限公司"	"T000027277"	"CN107276515A"	"20171020"	"联动式太阳能跟踪装置及跟踪式太阳能电池组件"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107282687A"	"20171024"	"一种Ti6Al4V钛合金细晶棒材的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107282687B"	"20190524"	"一种Ti6Al4V钛合金细晶棒材的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107282688A"	"20171024"	"一种Ti45Nb合金盘圆丝材的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107282688B"	"20190524"	"一种Ti45Nb合金盘圆丝材的制备方法"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN107282926A"	"20171024"	"用于大型零件的3D打印设备"
"中国西电电气股份有限公司"	"T000025764"	"CN107290608A"	"20171024"	"一种10kV/10MVA四象限高压变频器的试验系统及方法"
"东软集团股份有限公司"	"02600718"	"CN107291950A"	"20171024"	"表单数据更新方法、装置及计算机设备"
"东软集团股份有限公司"	"02600718"	"CN107291950B"	"20200124"	"表单数据更新方法、装置及计算机设备"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107293373A"	"20171024"	"一种3D打印制备铌三铝超导线材的方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107293373B"	"20190524"	"一种3D打印制备铌三铝超导线材的方法"
"陕西合成药业股份有限公司"	"T000122186"	"CN107304215A"	"20171031"	"噻吩吡啶类衍生物及其制备方法和用途"
"陕西合成药业股份有限公司"	"T000122186"	"CN107304216A"	"20171031"	"噻吩吡啶类衍生物及其制备方法和用途"
"金堆城钼业股份有限公司"	"03134603"	"CN107309074A"	"20171103"	"一种分步生产高品位钼精矿和普通钼精矿的工艺"
"金堆城钼业股份有限公司"	"03134603"	"CN107309074B"	"20190507"	"一种分步生产高品位钼精矿和普通钼精矿的工艺"
"东软集团股份有限公司"	"02600718"	"CN107315671A"	"20171103"	"应用状态监控方法、装置及其设备"
"中国西电电气股份有限公司"	"T000025764"	"CN107316848A"	"20171103"	"一种特高压直流输电晶闸管换流阀用水冷散热器"
"中国西电电气股份有限公司"	"T000025764"	"CN107316848B"	"20190423"	"一种特高压直流输电晶闸管换流阀用水冷散热器"
"中国西电电气股份有限公司"	"T000025764"	"CN107317472A"	"20171103"	"一种全桥与半桥混合型模块化多电平换流器启动方法"
"沈阳机床股份有限公司"	"01000410"	"CN107322545A"	"20171107"	"一种主轴单元装配翻转工装结构"
"陕西合成药业股份有限公司"	"T000122186"	"CN107325011A"	"20171107"	"一种褪黑激素类化合物及其制备方法和用途"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107326313A"	"20171107"	"一种调整α‑β两相钛合金组织的热处理方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107328663A"	"20171107"	"一种热机械性能试验温度环境试验箱、密封结构及方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107328663B"	"20200207"	"一种热机械性能试验温度环境试验箱、密封结构及方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107329068A"	"20171107"	"一种串补装置中火花间隙进行恢复电压试验的回路及方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107331478A"	"20171107"	"一种采用可折叠光纤复合绝缘子的高压直流电流互感器"
"中国西电电气股份有限公司"	"T000025764"	"CN107331544A"	"20171107"	"一种动连接结构中的通流触头限位装置"
"中国西电电气股份有限公司"	"T000025764"	"CN107331544B"	"20190212"	"一种动连接结构中的通流触头限位装置"
"中国西电电气股份有限公司"	"T000025764"	"CN107332112A"	"20171107"	"一种电子式电流互感器与断路器的集成系统"
"中国西电电气股份有限公司"	"T000025764"	"CN107337985A"	"20171110"	"一种具有相变调温功能的散热涂料及其制备方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107337985B"	"20191224"	"一种具有相变调温功能的散热涂料及其制备方法"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN107339567B"	"20190312"	"一种电视信号接收设备"
"东软集团股份有限公司"	"02600718"	"CN107341005A"	"20171110"	"图表生成方法及其装置"
"东软集团股份有限公司"	"02600718"	"CN107341388A"	"20171110"	"访问权限控制方法和装置"
"东软集团股份有限公司"	"02600718"	"CN107341647A"	"20171110"	"业务上报方法及业务上报的监控装置"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107344642A"	"20171114"	"塑料隔板拆分系统及其使用方法"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107344642B"	"20190122"	"塑料隔板拆分系统及其使用方法"
"东软集团股份有限公司"	"02600718"	"CN107346277A"	"20171114"	"数据存储方法及装置"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107346683A"	"20171114"	"一种高临界电流密度Nb<sub>3</sub>Sn超导线材用CuNb复合棒的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107346683B"	"20190524"	"一种高临界电流密度Nb3Sn超导线材用CuNb复合棒的制备方法"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN107352743A"	"20171117"	"一种叶酸废母液水的处理方法"
"西安标准工业股份有限公司"	"02600302"	"CN107354599A"	"20171117"	"一种实现密缝与变针距加固的平缝机"
"西安标准工业股份有限公司"	"02600302"	"CN107354601A"	"20171117"	"一种缝纫机调整压脚压力装置及其控制方法"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107355189A"	"20171117"	"二层台排管机器人"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107359017A"	"20171117"	"一种高临界电流密度Nb<sub>3</sub>Sn超导线材用高Nb含量CuNb复合棒的制备方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107359044A"	"20171117"	"一种换流变压器阀侧套管安装定位装置"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107364726A"	"20171121"	"塑料隔板拆分系统及其拆分方法"
"陕西合成药业股份有限公司"	"T000122186"	"CN107365272A"	"20171121"	"一种新型咪唑类化合物及其制备方法和在医学上的应用"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN107365324A"	"20171121"	"一种（4‑氟‑5‑异丙基‑2‑甲氧苯基）硼酸的新合成方法"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN107365324B"	"20190510"	"一种(4-氟-5-异丙基-2-甲氧苯基)硼酸的合成方法"
"东软集团股份有限公司"	"02600718"	"CN107368202A"	"20171121"	"识别驾驶员使用手机行为的方法、装置和计算设备"
"东软集团股份有限公司"	"02600718"	"CN107369066A"	"20171121"	"一种评论对象之间的特征比较方法及装置"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107378419A"	"20171124"	"用于发动机装配的多轴旋转机构"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107378419B"	"20190215"	"用于发动机装配的多轴旋转机构"
"沈阳化工股份有限公司"	"01000698"	"CN107389046A"	"20171124"	"用于更换合成炉灯头的工装"
"沈阳化工股份有限公司"	"01000698"	"CN107389488A"	"20171124"	"一种PVC糊树脂糊料体积变化率的测试方法"
"沈阳化工股份有限公司"	"01000698"	"CN107389488B"	"20190917"	"一种PVC糊树脂糊料体积变化率的测试方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107390006A"	"20171124"	"一种光控换流阀晶闸管电压监测单元"
"中国西电电气股份有限公司"	"T000025764"	"CN107390006B"	"20190927"	"一种光控换流阀晶闸管电压监测单元"
"东软集团股份有限公司"	"02600718"	"CN107391295A"	"20171124"	"应用程序异常的处理方法及装置"
"东软集团股份有限公司"	"02600718"	"CN107391744A"	"20171124"	"数据存储、读取方法、装置及其设备"
"中国西电电气股份有限公司"	"T000025764"	"CN107391810A"	"20171124"	"一种计算接地极引线监视装置元件暂态额定值的方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107393653A"	"20171124"	"一种提高MgB<sub>2</sub>线材性能的制备方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107394067A"	"20171124"	"一种平行结构封接电极及其组装方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107394282A"	"20171124"	"一种液态金属电池及其组装工艺"
"中国西电电气股份有限公司"	"T000025764"	"CN107394282B"	"20190823"	"一种液态金属电池及其组装工艺"
"中国西电电气股份有限公司"	"T000025764"	"CN107394283A"	"20171124"	"一种紧凑型液态金属电池及其装配方法"
"中国西电电气股份有限公司"	"T000025764"	"CN107394283B"	"20191224"	"一种紧凑型液态金属电池及其装配方法"
"东软集团股份有限公司"	"02600718"	"CN107395458A"	"20171124"	"系统监控方法及装置"
"陕西合成药业股份有限公司"	"T000122186"	"CN107400126A"	"20171128"	"新型噁唑烷酮类化合物及其制备方法和在医学上的应用"
"东软集团股份有限公司"	"02600718"	"CN107402869A"	"20171128"	"数据采集方法、装置和系统"
"东软集团股份有限公司"	"02600718"	"CN107403089A"	"20171128"	"基于应用程序的资源篡改识别方法和装置"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107413998A"	"20171201"	"一种Nb47Ti合金大规格棒材的制备方法"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107413998B"	"20190820"	"一种Nb47Ti合金大规格棒材的制备方法"
"东软集团股份有限公司"	"02600718"	"CN107415953A"	"20171201"	"一种驾驶行为识别方法、装置及设备"
"东软集团股份有限公司"	"02600718"	"CN107415953B"	"20191025"	"一种驾驶行为识别方法、装置及设备"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN107417025A"	"20171201"	"一种叶酸废硫酸水的处理方法"
"金堆城钼业股份有限公司"	"03134603"	"CN107418251A"	"20171201"	"一种超细二硫化钼的抗氧化处理方法"
"东软集团股份有限公司"	"02600718"	"CN107423404A"	"20171201"	"流程实例数据同步处理方法和装置"
"东软集团股份有限公司"	"02600718"	"CN107423894A"	"20171201"	"任务审批方法、装置和计算机设备"
"东软集团股份有限公司"	"02600718"	"CN107424190A"	"20171201"	"图像处理方法、装置、计算机可读存储介质及电子设备"
"东软集团股份有限公司"	"02600718"	"CN107426308A"	"20171201"	"异步网络通信方法、装置、终端及服务器"
"隆基绿能科技股份有限公司"	"T000027277"	"CN107433694A"	"20171205"	"工件固定机构、线锯切边装置及工件切边方法"
"陕西合成药业股份有限公司"	"T000122186"	"CN107434791A"	"20171205"	"新型醛糖还原酶抑制类化合物及其制备方法和在医学上的应用"
