"name"	"apply_numb"	"accredit_date"	"patent_name"
"陕西科沃电气股份有限公司"	"CN201811165057.1"		"一种油井产液量的测量装置及测量方法"
	"CN201810746719.8"		"一种中深层地岩热井同轴地埋管式井下换热器"
	"CN201810746719.8"		"一种中深层地岩热井同轴地埋管式井下换热器"
"陕西益华电气股份有限公司"	"CN201811548459.X"		"一种矩形高频集成式防误差电连接器"
"陕西益华电气股份有限公司"	"CN201811552656.9"		"一种高频集成式防误插电连接器"
"沈阳智能机器人国家研究院有限公司"	"CN201910117224.3"		"一种照明腹腔镜及其控制方法"
	"CN201811651316.1"		"基于装配式树脂混凝土排水沟的地下室施工方法"
	"CN201811651316.1"		"基于装配式树脂混凝土排水沟的地下室施工方法"
"陕西航天西诺美灵电气有限公司"	"CN201910014202.4"		"一种火箭发动机微力测量装置"
"陕西航天西诺美灵电气有限公司"	"CN201910014216.6"		"一种红外新型靶标装置及使用方法"
"陕西航天西诺美灵电气有限公司"	"CN201811507926.4"		"一种新型风机接线盒"
	"CN201910045208.8"		"一种沥青烟气综合治理系统"
	"CN201910045208.8"		"一种沥青烟气综合治理系统"
	"CN201910071463.X"		"一种保证准东煤锅炉安全运行的煤质参数控制方法"
	"CN201910071463.X"		"一种保证准东煤锅炉安全运行的煤质参数控制方法"
	"CN201910168425.6"		"一种防止因断路器闪络损坏变压器的继电保护方法"
	"CN201910168425.6"		"一种防止因断路器闪络损坏变压器的继电保护方法"
"陕西航天西诺美灵电气有限公司"	"CN201910246721.3"		"智能监控装置及方法"
	"CN201910125429.6"		"一种康复医学用充气球类安全训练装置"
	"CN201910125429.6"		"一种康复医学用充气球类安全训练装置"
	"CN201910064435.5"		"一种柿子采摘器"
	"CN201910064435.5"		"一种柿子采摘器"
	"CN201910287648.4"		"一种方便清理的鱼类养殖装置"
	"CN201910287648.4"		"一种方便清理的鱼类养殖装置"
	"CN201711253707.3"		"一种除草组合物及应用"
	"CN201711253707.3"		"一种除草组合物及应用"
	"CN201711253716.2"		"一种除草组合物及其应用"
	"CN201711253716.2"		"一种除草组合物及其应用"
	"CN201910288668.3"		"一种多功能变形坐具"
	"CN201910288668.3"		"一种多功能变形坐具"
	"CN201910320151.8"		"一种反馈式降噪枕头"
	"CN201910320151.8"		"一种反馈式降噪枕头"
	"CN201910141223.2"		"一种基于仿生学的新型鞋体全方位清洗装置及清洗方法"
	"CN201910141223.2"		"一种基于仿生学的新型鞋体全方位清洗装置及清洗方法"
	"CN201910117212.0"		"一种获取机器人机械手运动学模型的方法"
	"CN201910117212.0"		"一种获取机器人机械手运动学模型的方法"
	"CN201811627638.2"		"一种带有心电图机导联线分隔装置的新型心电图机存放车"
	"CN201811627638.2"		"一种带有心电图机导联线分隔装置的新型心电图机存放车"
	"CN201910195232.X"		"一种包封水溶性药物的氨基有机硅脂质体/温敏型水凝胶复合材料"
	"CN201910195232.X"		"一种包封水溶性药物的氨基有机硅脂质体/温敏型水凝胶复合材料"
	"CN201910275593.5"		"一种拉莫三嗪固体分散体的颗粒剂及其制备方法"
	"CN201910275593.5"		"一种拉莫三嗪固体分散体的颗粒剂及其制备方法"
	"CN201910266725.8"		"一种降尿酸的中药组合物及其制备方法和应用"
	"CN201910266725.8"		"一种降尿酸的中药组合物及其制备方法和应用"
	"CN201910294036.8"		"二黄外用制剂及其制备工艺"
	"CN201910294036.8"		"二黄外用制剂及其制备工艺"
	"CN201910294355.9"		"一种疏肝解郁中药熏香及其制备方法"
	"CN201910294355.9"		"一种疏肝解郁中药熏香及其制备方法"
	"CN201910173927.8"		"调节肽与曼宋酮E在制备治疗改进的白血病药物及其用途"
	"CN201910173927.8"		"调节肽与曼宋酮E在制备治疗改进的白血病药物及其用途"
	"CN201910211044.1"		"一种光催化杀菌除臭装置的光催化板"
	"CN201910211044.1"		"一种光催化杀菌除臭装置的光催化板"
	"CN201910263353.3"		"一种成分血制备方法"
	"CN201910263353.3"		"一种成分血制备方法"
	"CN201811614420.3"		"一种排油注氮灭火装置的排油和注氮启动系统"
	"CN201811614420.3"		"一种排油注氮灭火装置的排油和注氮启动系统"
	"CN201910189781.6"		"一种人体呼吸功能训练装置"
	"CN201910189781.6"		"一种人体呼吸功能训练装置"
	"CN201711246819.6"		"一种七效蒸发工艺"
	"CN201711246819.6"		"一种七效蒸发工艺"
	"CN201910272933.9"		"一种水汽冷凝去除装置"
	"CN201910272933.9"		"一种水汽冷凝去除装置"
	"CN201910268539.8"		"一种磁粉探伤机的磁悬液叶片搅拌装置"
	"CN201910268539.8"		"一种磁粉探伤机的磁悬液叶片搅拌装置"
	"CN201910266699.9"		"铷离子吸附微球及其应用"
	"CN201910266699.9"		"铷离子吸附微球及其应用"
	"CN201910163365.9"		"一种制备α-铌酸铋光催化剂的方法"
	"CN201910163365.9"		"一种制备α-铌酸铋光催化剂的方法"
	"CN201711263833.7"		"一种富表面氧空位的钼酸铋材料及其制备方法和应用"
	"CN201711263833.7"		"一种富表面氧空位的钼酸铋材料及其制备方法和应用"
	"CN201910183003.6"		"等离子体条件下高效催化氧化炭烟的钙钛矿型氧化物催化剂"
	"CN201910183003.6"		"等离子体条件下高效催化氧化炭烟的钙钛矿型氧化物催化剂"
	"CN201910332588.3"		"储油容器的清洗设备"
	"CN201910332588.3"		"储油容器的清洗设备"
	"CN201910276739.8"		"一种厚度为200～1500μm宽幅非晶薄带水平连铸的方法"
	"CN201910276739.8"		"一种厚度为200～1500μm宽幅非晶薄带水平连铸的方法"
	"CN201910249647.0"		"一种金属流变净化压力成形设备"
	"CN201910249647.0"		"一种金属流变净化压力成形设备"
	"CN201910288859.X"		"一种球形微米银粉的制备装置及方法"
	"CN201910288859.X"		"一种球形微米银粉的制备装置及方法"
	"CN201910268470.9"		"一种钛合金激光焊接的焊缝正面保护装置和保护方法"
	"CN201910268470.9"		"一种钛合金激光焊接的焊缝正面保护装置和保护方法"
	"CN201910268572.0"		"一种激光填丝焊中预置焊丝方法"
	"CN201910268572.0"		"一种激光填丝焊中预置焊丝方法"
	"CN201910269674.4"		"一种不开敞区域高锁螺栓的安装方法"
	"CN201910269674.4"		"一种不开敞区域高锁螺栓的安装方法"
	"CN201910268573.5"		"一种翻边轴承快速更换装置"
	"CN201910268573.5"		"一种翻边轴承快速更换装置"
	"CN201910268466.2"		"一种机翼翼肋定位钻孔夹具和定位方法"
	"CN201910268466.2"		"一种机翼翼肋定位钻孔夹具和定位方法"
	"CN201910268467.7"		"一种数控加工防换刀误操作方法"
	"CN201910268467.7"		"一种数控加工防换刀误操作方法"
	"CN201711246845.9"		"一种铝电解残极自磨清理机的内部结构装置"
	"CN201711246845.9"		"一种铝电解残极自磨清理机的内部结构装置"
	"CN201910217212.8"		"一种利用二次熔覆工艺制备结构化砂轮的加工方法"
	"CN201910217212.8"		"一种利用二次熔覆工艺制备结构化砂轮的加工方法"
	"CN201910268436.1"		"一种飞机壁板长桁压紧装置及使用方法"
	"CN201910268436.1"		"一种飞机壁板长桁压紧装置及使用方法"
	"CN201910269529.6"		"一种飞机翼肋预应力加载装置和加载方法"
	"CN201910269529.6"		"一种飞机翼肋预应力加载装置和加载方法"
	"CN201910322494.8"		"一种变速器EHC翻转工装"
	"CN201910322494.8"		"一种变速器EHC翻转工装"
	"CN201711246808.8"		"一种协作型双臂工业机器人"
	"CN201711246808.8"		"一种协作型双臂工业机器人"
	"CN201910198446.2"		"一种大尺寸颗粒塑料3D打印机防滴料喷嘴"
	"CN201910198446.2"		"一种大尺寸颗粒塑料3D打印机防滴料喷嘴"
	"CN201910259130.X"		"一种基于虚拟实时电价的电动汽车有序充电控制方法"
	"CN201910259130.X"		"一种基于虚拟实时电价的电动汽车有序充电控制方法"
	"CN201910238582.X"		"一种分布式电池组均衡控制系统及其控制方法"
	"CN201910238582.X"		"一种分布式电池组均衡控制系统及其控制方法"
	"CN201711249716.5"		"用于铁路凹底平车运输半挂车的锁紧装置及铁路凹底平车"
	"CN201711249716.5"		"用于铁路凹底平车运输半挂车的锁紧装置及铁路凹底平车"
	"CN201711263785.1"		"一种艇用拖曳声纳的布放回收装置"
	"CN201711263785.1"		"一种艇用拖曳声纳的布放回收装置"
	"CN201910167815.1"		"一种可降低垃圾收集重量的水面机器人"
	"CN201910167815.1"		"一种可降低垃圾收集重量的水面机器人"
	"CN201711263597.9"		"一种单螺旋桨矢量推进装置"
	"CN201711263597.9"		"一种单螺旋桨矢量推进装置"
	"CN201910224964.7"		"一种电力架空线路消缺无人机及其消缺方法"
	"CN201910224964.7"		"一种电力架空线路消缺无人机及其消缺方法"
	"CN201910196261.8"		"一种基于自编码器的飞机油门控制方法"
	"CN201910196261.8"		"一种基于自编码器的飞机油门控制方法"
	"CN201910122310.3"		"一种舰面无线紫外光的无人机助降系统及其助降引导方法"
	"CN201910122310.3"		"一种舰面无线紫外光的无人机助降系统及其助降引导方法"
	"CN201711261198.9"		"垃圾箱的自动安全撑杆装置及其控制方法"
	"CN201711261198.9"		"垃圾箱的自动安全撑杆装置及其控制方法"
	"CN201910250305.0"		"一种具有起吊构件旋摆功能单起升系统塔式起重机"
	"CN201910250305.0"		"一种具有起吊构件旋摆功能单起升系统塔式起重机"
	"CN201910233656.0"		"包装袋袋库升降机构"
	"CN201910233656.0"		"包装袋袋库升降机构"
	"CN201910263334.0"		"一种电增强零价铁厌氧水处理装置与方法"
	"CN201910263334.0"		"一种电增强零价铁厌氧水处理装置与方法"
	"CN201910071101.0"		"油水分离装置及油水分离方法"
	"CN201910071101.0"		"油水分离装置及油水分离方法"
	"CN201910276294.3"		"一种基于超临界水氧化反应的含铬污泥处理方法及系统"
	"CN201910276294.3"		"一种基于超临界水氧化反应的含铬污泥处理方法及系统"
	"CN201910283559.2"		"一种抗渗铁尾矿混凝土及其制备方法"
	"CN201910283559.2"		"一种抗渗铁尾矿混凝土及其制备方法"
	"CN201910205037.0"		"牙科用氧化铝-氧化锆共晶陶瓷棒及其制备方法"
	"CN201910205037.0"		"牙科用氧化铝-氧化锆共晶陶瓷棒及其制备方法"
	"CN201910262430.3"		"一种OLED中间体11-氯-7H-苯并[c]咔唑及其合成方法"
	"CN201910262430.3"		"一种OLED中间体11-氯-7H-苯并[c]咔唑及其合成方法"
	"CN201711253710.5"		"一种3-氟-5-氯吡啶氧基苯氧丙酰胺类化合物及其应用"
	"CN201711253710.5"		"一种3-氟-5-氯吡啶氧基苯氧丙酰胺类化合物及其应用"
	"CN201711253729.X"		"取代芳基吡唑羧酸类化合物及其用途"
	"CN201711253729.X"		"取代芳基吡唑羧酸类化合物及其用途"
	"CN201910177757.0"		"一种强荧光发射笼状金属化合物及其合成方法"
	"CN201910177757.0"		"一种强荧光发射笼状金属化合物及其合成方法"
	"CN201711253731.7"		"一种取代1，3，4噁二唑类化合物及其用途"
	"CN201711253731.7"		"一种取代1，3，4噁二唑类化合物及其用途"
	"CN201711253725.1"		"一种含异噻唑环的芳乙酰胺类化合物及其用途"
	"CN201711253725.1"		"一种含异噻唑环的芳乙酰胺类化合物及其用途"
	"CN201910184456.0"		"一种马桑皮单宁的提取方法及其提取物"
	"CN201910184456.0"		"一种马桑皮单宁的提取方法及其提取物"
	"CN201910099125.7"		"Ce-Li-MOF锂离子电池负极材料的制备方法及其在制备锂离子电池方面的应用"
	"CN201910099125.7"		"Ce-Li-MOF锂离子电池负极材料的制备方法及其在制备锂离子电池方面的应用"
	"CN201910124228.4"		"一种磁性衬板及其加工方法"
	"CN201910124228.4"		"一种磁性衬板及其加工方法"
	"CN201910064843.0"		"一种专用于改性沥青防水卷材的活化废橡胶粉及其制备方法"
	"CN201910064843.0"		"一种专用于改性沥青防水卷材的活化废橡胶粉及其制备方法"
	"CN201910123443.2"		"含SiO2的苯并噁嗪/双马来酰亚胺树脂复合材料及其制备方法"
	"CN201910123443.2"		"含SiO2的苯并噁嗪/双马来酰亚胺树脂复合材料及其制备方法"
	"CN201910122089.1"		"一种球状纳米MoS2/羟基硅酸盐/双马来酰亚胺树脂复合材料及其制备方法"
	"CN201910122089.1"		"一种球状纳米MoS2/羟基硅酸盐/双马来酰亚胺树脂复合材料及其制备方法"
	"CN201910009700.X"		"一种适用于中低温保温隔热的非水系防水涂料及其制备方法"
	"CN201910009700.X"		"一种适用于中低温保温隔热的非水系防水涂料及其制备方法"
	"CN201910064842.6"		"一种水性高固含、低粘度的强疏水性沥青基防水涂料及其制备方法"
	"CN201910064842.6"		"一种水性高固含、低粘度的强疏水性沥青基防水涂料及其制备方法"
	"CN201910188998.5"		"一种内嵌型化学清蜡球及其制备方法和应用"
	"CN201910188998.5"		"一种内嵌型化学清蜡球及其制备方法和应用"
	"CN201910189006.0"		"一种担载型化学清蜡球及其制备方法和应用"
	"CN201910189006.0"		"一种担载型化学清蜡球及其制备方法和应用"
	"CN201910279171.5"		"一种节杆菌属细菌高密度发酵培养基"
	"CN201910279171.5"		"一种节杆菌属细菌高密度发酵培养基"
	"CN201910297167.1"		"一株抑制病毒、促进植物生长的贝莱斯芽孢杆菌及其应用"
	"CN201910297167.1"		"一株抑制病毒、促进植物生长的贝莱斯芽孢杆菌及其应用"
	"CN201711256475.7"		"葡萄糖氧化酶-DNAzyme复合水凝胶及其在葡萄糖检测中的应用"
