"name"	"apply_numb"	"notice_date"	"name"
"神经元信息技术(深圳)有限公司"	"CN201921728616.5"	"2020.04.17"	"一种应用电力线通信的X射线防护设备"
"平安国际智慧城市科技股份有限公司"	"CN201911259524.1"	"2020.04.21"	"数据传输优化方法、装置、设备及可读存储介质"
"深圳市隆科电子有限公司"	"CN201921198683.0"	"2020.04.21"	"一种基于物联网平台的智能家居传感器信息采集系统"
"墨子(深圳)人工智能技术有限公司"	"CN201911276789.2"	"2020.04.21"	"一种辅助预防阿尔茨海默病症的人工智能机器人"
"邯郸钢铁集团有限责任公司"	"CN201911102640.2"	"2020.04.10"	"一种热镀锌产品全流程质量控制与等级自动判断系统"
"深圳猛犸电动科技有限公司"	"CN201911239552.7"	"2020.05.08"	"一种物联网设备的消息编解码方法及装置"
"温州雪尚电子科技有限公司"	"CN202010100542.1"	"2020.05.01"	"一种用于辅助跑步的人工智能跑步机"
"沃优科技有限公司"	"CN201921823472.1"	"2020.04.28"	"一种基于物联网装备便携式有害气体检测报警器"
"沃优科技有限公司"	"CN201921804860.5"	"2020.04.28"	"一种基于物联网的油气井监测报警装置"
"江苏润和智融科技有限公司"	"CN201921653085.8"	"2020.05.01"	"一种配电物联网边缘网关设备"
"深圳力维智联技术有限公司"	"CN201911388016.3"	"2020.05.08"	"一种多源异构数据融合的方法、装置、产品及介质"
"中德人工智能研究院有限公司"	"CN201911319622.X"	"2020.04.28"	"人体动作三维数据采集和复现的处理方法及系统"
"蚂蚁新能源科技(天津)有限公司"	"CN201920994711.3"	"2020.05.01"	"一种三轮电动车锂电池防震保护结构"
"黎明化工研究设计院有限责任公司"	"CN202010091803.8"	"2020.05.15"	"一种三维复合纳米碳材料及用其制备的高耐折牢度环保聚氨酯合成革及其制备方法"
"深圳市格灵人工智能与机器人研究院有限公司"	"CN201921050045.4"	"2020.05.19"	"一种分离装置及加工设备"
"浙江极智通信科技股份有限公司"	"CN201911266657.1"	"2020.05.15"	"一种信息获取方法及系统"
"浙江极智通信科技股份有限公司"	"CN201911270956.2"	"2020.05.15"	"设备测试方法及系统"
"深圳市格灵人工智能与机器人研究院有限公司"	"CN201920970761.8"	"2020.05.19"	"一种多模定位终端及系统"
"深圳猛犸电动科技有限公司"	"CN201911396210.6"	"2020.05.12"	"一种物联网设备的故障分析方法、装置以及物联网平台"
"温州雪尚电子科技有限公司"	"CN202010130104.X"	"2020.05.19"	"一种人工智能畜牧业饲料压缩装置"
"温州雪尚电子科技有限公司"	"CN202010130094.X"	"2020.05.19"	"一种人工智能拍摄装置"
"蚂蚁新能源科技(天津)有限公司"	"CN201921029456.5"	"2020.05.12"	"一种锂电池用托盘架"
"深圳市格灵人工智能与机器人研究院有限公司"	"CN201920981059.1"	"2020.05.19"	"一种多功能监测终端及系统"
"平安国际智慧城市科技股份有限公司"	"CN201911323799.7"	"2020.05.19"	"防止控件重复点击方法、装置及计算机可读存储介质"
"深圳市格灵人工智能与机器人研究院有限公司"	"CN201920923411.6"	"2020.05.19"	"一种自动化包装系统"
"深圳市格灵人工智能与机器人研究院有限公司"	"CN201921050067.0"	"2020.05.19"	"一种生产流水线"
"深圳市格灵人工智能与机器人研究院有限公司"	"CN201921051783.0"	"2020.05.19"	"一种生产流水线"
"深圳市优必选科技股份有限公司"	"CN201911350892.7"	"2020.05.19"	"异步业务处理方法、系统以及计算机可读存储介质"
"深圳市优必选科技股份有限公司"	"CN201911416837.3"	"2020.05.22"	"一种电梯图像标注方法、装置、计算机设备及存储介质"
"墨子(深圳)人工智能技术有限公司"	"CN202030010695.8"	"2020.05.22"	"教育智能机器人"
"墨子(深圳)人工智能技术有限公司"	"CN202030010816.9"	"2020.05.22"	"教育智能机器人"
"平安国际智慧城市科技股份有限公司"	"CN201911387480.0"	"2020.05.22"	"手机APP页面刷新方法、装置及计算机可读存储介质"
"深圳市领虎智联科技有限公司"	"CN201921255368.7"	"2020.05.22"	"一种超低功耗智能物联网门锁"
"深圳市优必选科技股份有限公司"	"CN201911380944.5"	"2020.05.22"	"一种用户画像构建方法及装置"
"墨子(深圳)人工智能技术有限公司"	"CN202030017283.7"	"2020.05.29"	"教育智能机器人"
"深圳市优必选科技股份有限公司"	"CN201911356077.1"	"2020.05.22"	"一种机器人及其人脸识别示教方法和存储介质"
"墨子(深圳)人工智能技术有限公司"	"CN201922243435.X"	"2020.05.22"	"一种多用型智能台灯"
"温州雪尚电子科技有限公司"	"CN202010130103.5"	"2020.05.29"	"一种基于人工智能的医疗垃圾收集装置"
"广东博智林机器人有限公司"	"CN202010226246.6"	"2020.06.02"	"应答模拟方法、装置、设备及计算机可读存储介质"
"广东博智林机器人有限公司"	"CN202010226246.6"	"2020.06.02"	"应答模拟方法、装置、设备及计算机可读存储介质"
"广东博智林机器人有限公司"	"CN202010226246.6"	"2020.06.02"	"应答模拟方法、装置、设备及计算机可读存储介质"
"深圳猛犸电动科技有限公司"	"CN201911287325.1"	"2020.05.26"	"一种日志消息的处理方法、装置以及物联网平台"
"深圳智链物联科技有限公司"	"CN201911338949.1"	"2020.05.29"	"数据处理方法、平台、终端设备及存储介质"
"温州雪尚电子科技有限公司"	"CN202010100541.7"	"2020.05.29"	"一种基于脸部识别的人工智能口罩发放箱"
"墨子(深圳)人工智能技术有限公司"	"CN202020066705.4"	"2020.07.03"	"一种具有广告及支付功能的智能装置"
"陕西尤佳物联科技有限公司"	"CN201921490893.7"	"2020.06.26"	"一种基于物联网的智慧农业环境监测仪"
"湖北光合能源有限公司"	"CN201911401447.9"	"2020.07.03"	"一种采用电力传感器监测负荷运行的数字化继电保护柜"
"浙江金开物联网科技有限公司"	"CN201921413419.4"	"2020.07.07"	"一种具有数字总线的电动车用电机控制器及数字化电动车"
"浙江金开物联网科技有限公司"	"CN201910804791.6"	"2020.06.19"	"一种具有数字总线的电动车用电机控制器及数字化电动车"
"浙江金开物联网科技有限公司"	"CN201921414057.0"	"2020.07.07"	"一种数字化电动车及其电池数字化管理控制器"
"平安国际智慧城市科技股份有限公司"	"CN202010038763.0"	"2020.06.09"	"作文偏题审批方法、终端、装置及存储介质"
"浙江金开物联网科技有限公司"	"CN201911236599.8"	"2020.06.19"	"用于智能电动车的数字化控制方法"
"浙江金开物联网科技有限公司"	"CN201910804260.7"	"2020.06.19"	"一种数字化电动车及其电池数字化管理控制器"
"浙江金开物联网科技有限公司"	"CN201910804235.9"	"2020.06.19"	"一种数字化电动车及其操作信号数字化转换控制盒"
"墨子(深圳)人工智能技术有限公司"	"CN202020233429.6"	"2020.07.03"	"一种散热片的安装机构"
"平安国际智慧城市科技股份有限公司"	"CN202010041070.7"	"2020.06.09"	"基于图像的信息比对方法、装置及计算机可读存储介质"
"广东时汇信息科技有限公司"	"CN201922378043.4"	"2020.06.26"	"一种智慧教室控制系统"
"墨子(深圳)人工智能技术有限公司"	"CN202020150529.2"	"2020.07.03"	"一种大学课堂用人脸识别装置"
"墨子(深圳)人工智能技术有限公司"	"CN202020181382.3"	"2020.07.03"	"一种零售店人脸识别设备"
"平安国际智慧城市科技股份有限公司"	"CN202010024389.9"	"2020.06.05"	"信息推荐方法、设备、存储介质及装置"
"墨子(深圳)人工智能技术有限公司"	"CN201922344193.3"	"2020.07.03"	"一种基于多种交互形式的新型智能台灯"
"墨子(深圳)人工智能技术有限公司"	"CN201922344194.8"	"2020.06.30"	"一种用于学习的智能台灯"
"浙江金开物联网科技有限公司"	"CN201930706813.6"	"2020.07.07"	"冷链运输设备用智能供电桩"
"墨子(深圳)人工智能技术有限公司"	"CN202020153475.5"	"2020.07.10"	"人脸识别设备专用万向支架"
"浙江金开物联网科技有限公司"	"CN202010215867.4"	"2020.07.17"	"人群活动检测方法、系统、体温检测设备、基站、服务器"
"沃优科技有限公司"	"CN201921857648.5"	"2020.07.10"	"一种基于物联网管控的远程状态监测装置"
"平安国际智慧城市科技股份有限公司"	"CN202010193934.7"	"2020.07.17"	"视频监控警示方法、装置、设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010134331.X"	"2020.07.14"	"搜索词匹配方法、装置、电子设备及可读存储介质"
"沃优科技有限公司"	"CN201921858712.1"	"2020.07.10"	"一种基于物联网高精度超低功耗的仪表计量装置"
"沃优科技有限公司"	"CN201921823479.3"	"2020.07.10"	"一种基于物联网自供多参数无线远传变送器"
"安徽易刚信息技术有限公司"	"CN201922159147.6"	"2020.07.17"	"一种基于物联网的农林虫害监测装置"
"深圳以正科技有限公司"	"CN202010213212.3"	"2020.07.10"	"一种无人机通信质量的优化方法及系统"
"墨子(深圳)人工智能技术有限公司"	"CN202020153444.X"	"2020.07.10"	"一种幼儿园用人脸识别一体机"
"平安国际智慧城市科技股份有限公司"	"CN202010128423.7"	"2020.07.28"	"简历筛选方法、装置、计算机设备和存储介质"
"深圳市帝狼光电有限公司"	"CN201922147331.9"	"2020.07.28"	"一种LED台灯灯头"
"沃优科技有限公司"	"CN201921831242.X"	"2020.07.31"	"一种基于物联网的油气井管道泄露监测装置"
"沃优科技有限公司"	"CN201921824559.0"	"2020.07.31"	"一种基于物联网的燃气管道参数监测装置"
"平安国际智慧城市科技股份有限公司"	"CN202010186613.4"	"2020.07.24"	"智能化睡眠分期方法、装置及计算机可读存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010593969.X"	"2020.07.31"	"基于人工智能的车内人脸识别方法、装置、设备及介质"
"平安国际智慧城市科技股份有限公司"	"CN202010128172.2"	"2020.07.24"	"运输路线生成方法、装置、计算机设备和存储介质"
"湖北光合能源有限公司"	"CN201911401446.4"	"2020.07.24"	"一种采用物联传感信息控制变流器运行的电能管理器"
"平安国际智慧城市科技股份有限公司"	"CN202010186612.X"	"2020.07.31"	"知识点标注方法、装置及计算机可读存储介质"
"甘肃中科研智能科技发展有限公司"	"CN201921789395.2"	"2020.07.24"	"一种智能物联网节能LED灯"
"甘肃中科研智能科技发展有限公司"	"CN201921789395.2"	"2020.07.24"	"一种智能物联网节能LED灯"
"平安国际智慧城市科技股份有限公司"	"CN202010136448.1"	"2020.07.28"	"水环境污染分析方法、装置、设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010136457.0"	"2020.07.28"	"任务分配方法、装置、设备及计算机可读存储介质"
"沃优科技有限公司"	"CN201921918811.4"	"2020.07.31"	"一种基于物联网智能远传工业级报警器"
"厦门市物联网产业研究院有限公司"	"CN201922106866.1"	"2020.07.31"	"一种基于机器视觉的流水线检测装置"
"平安国际智慧城市科技股份有限公司"	"CN202010594348.3"	"2020.07.31"	"基于人工智能的交通数据标注方法、装置、设备及介质"
"墨子(深圳)人工智能技术有限公司"	"CN201920595124.7"	"2020.07.24"	"一种陪伴学习机器人"
"沃优科技有限公司"	"CN201921804873.2"	"2020.07.31"	"一种基于物联网的户外视频监测报警装置"
"沃优科技有限公司"	"CN201921823454.3"	"2020.07.31"	"一种基于物联网的智慧环境监控器装置"
"沃优科技有限公司"	"CN201921858713.6"	"2020.07.31"	"一种基于物联网的无人场区视频监测报警装置"
"平安国际智慧城市科技股份有限公司"	"CN202010114867.5"	"2020.07.24"	"基于人工智能的面试方法、装置、计算机设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010584408.3"	"2020.07.31"	"基于路况状态预测模型的溯源方法、装置和计算机设备"
"平安国际智慧城市科技股份有限公司"	"CN202010114864.1"	"2020.07.24"	"事故信息快速采集方法、装置、计算机设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010134478.9"	"2020.07.24"	"文本题目难度标注方法、装置及计算机可读存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010128278.2"	"2020.07.28"	"信号数据处理方法、系统、计算机设备和存储介质"
"沃优科技有限公司"	"CN201921804859.2"	"2020.07.31"	"一种基于物联网远传管控电磁阀"
"浙江金开物联网科技有限公司"	"CN201921934264.9"	"2020.08.04"	"多功能智能充电桩"
"平安国际智慧城市科技股份有限公司"	"CN202010329816.4"	"2020.08.11"	"命令行界面的更新方法、装置、设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010557346.7"	"2020.08.07"	"数据传输方法、装置、服务器及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010330956.3"	"2020.08.25"	"一种事件流分配方法、事件流分配装置及电子设备"
"平安国际智慧城市科技股份有限公司"	"CN202010618415.0"	"2020.08.07"	"基于谣言预测模型的信息发送方法、装置和计算机设备"
"温州悦视科技有限公司"	"CN201921835785.9"	"2020.08.21"	"一种应用于智能灭火器的智能探测器"
"厦门市物联网产业研究院有限公司"	"CN201922105122.8"	"2020.08.25"	"一种基于物联网的工业识别定位装置"
"平安国际智慧城市科技股份有限公司"	"CN202010628646.X"	"2020.08.11"	"特种运输车辆监控方法、装置、介质及电子设备"
"平安国际智慧城市科技股份有限公司"	"CN202010632220.1"	"2020.08.11"	"基于规模识别模型的策略发送方法、装置和计算机设备"
"平安国际智慧城市科技股份有限公司"	"CN202010688303.2"	"2020.08.25"	"图像识别模型训练方法、装置、计算机设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010666314.0"	"2020.08.14"	"基于人工智能的车道线检测方法、装置、终端及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010666326.3"	"2020.08.14"	"基于深度学习的车道线检测方法、装置、终端及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010618140.0"	"2020.08.07"	"问答响应方法、装置、设备及存储介质"
"平安国际智慧城市科技股份有限公司"	"CN202010671631.1"	"2020.08.21"	"基于姿态识别模型的舞蹈评分方法及相关设备"
