"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330303648.2"	"2014.01.01"
"中兴通讯股份有限公司"	"01000063"	"CN201210245676.8"	"2014.01.29"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320423198.5"	"2013.12.25"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320376533.0"	"2013.12.25"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320406528.X"	"2013.12.04"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320358743.7"	"2013.12.11"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330230355.6"	"2013.12.11"
"厦门乾照光电股份有限公司"	"T000027781"	"CN201320385842.4"	"2013.12.18"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310442039.4"	"2014.01.01"
"苏州麦迪斯顿医疗科技股份有限公司"	"T000160801"	"CN201310453356.6"	"2014.01.01"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320358742.2"	"2013.12.11"
"珠海和佳医疗设备股份有限公司"	"T000051930"	"CN201330216072.6"	"2013.12.04"
"深圳市汇顶科技股份有限公司"	"T000148045"	"CN201320406800.4"	"2014.01.01"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310394260.7"	"2013.12.25"
"江阴江化微电子材料股份有限公司"	"T000227521"	"CN201320303281.9"	"2014.01.15"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310406979.8"	"2013.12.18"
"京东方科技集团股份有限公司"	"01002725"	"CN201310432334.1"	"2013.12.25"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201210228179.7"	"2014.01.22"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201210223968.1"	"2014.01.22"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320418274.3"	"2013.12.11"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310500420.1"	"2014.01.08"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201320335395.1"	"2013.12.04"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330303960.1"	"2014.01.01"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330320567.3"	"2014.01.01"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320424754.0"	"2014.01.01"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330330199.0"	"2013.12.25"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330254168.1"	"2014.01.01"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310439033.1"	"2013.12.25"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201210198131.6"	"2014.01.15"
"海洋王照明科技股份有限公司"	"T000058531"	"CN201180070759.1"	"2014.01.08"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310412106.8"	"2014.01.15"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201310451894.1"	"2014.01.08"
"广东生益科技股份有限公司"	"02600183"	"CN201310426243.7"	"2014.01.01"
"苏州麦迪斯顿医疗科技股份有限公司"	"T000160801"	"CN201310479553.5"	"2014.01.08"
"江苏云意电气股份有限公司"	"T000056384"	"CN201310336260.1"	"2013.12.11"
"中兴通讯股份有限公司"	"01000063"	"CN201210184774.5"	"2013.12.25"
"江苏云意电气股份有限公司"	"T000056384"	"CN201310341252.6"	"2013.12.11"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320340375.3"	"2013.12.11"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310411284.9"	"2013.12.18"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320358741.8"	"2013.12.11"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210226126.1"	"2014.01.22"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201330158972.X"	"2013.12.11"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310390294.9"	"2013.12.11"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201220750478.2"	"2014.01.01"
"南京新联电子股份有限公司"	"T000034342"	"CN201320496286.8"	"2014.01.22"
"中兴通讯股份有限公司"	"01000063"	"CN201210185789.3"	"2013.12.25"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320309379.5"	"2013.12.11"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310496654.3"	"2014.01.29"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320376534.5"	"2013.12.04"
"宁波康强电子股份有限公司"	"03133306"	"CN201310439981.5"	"2013.12.25"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210271298.0"	"2014.02.12"
"四川长虹电器股份有限公司"	"02600839"	"CN201310576451.5"	"2014.02.26"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310557209.3"	"2014.02.05"
"济南百博生物技术股份有限公司"	"T000148735"	"CN201320468697.6"	"2014.02.26"
"烽火通信科技股份有限公司"	"03130024"	"CN201310528424.0"	"2014.02.05"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310439596.0"	"2014.02.05"
"中兴通讯股份有限公司"	"01000063"	"CN201210275272.3"	"2014.02.12"
"宁波康强电子股份有限公司"	"03133306"	"CN201320608571.4"	"2014.02.26"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310439565.5"	"2014.02.05"
"广州视源电子科技股份有限公司"	"T000163343"	"CN201310527863.X"	"2014.02.05"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310522094.4"	"2014.02.12"
"四川长虹电器股份有限公司"	"02600839"	"CN201310549097.7"	"2014.02.26"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310565013.9"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320398749.7"	"2014.02.19"
"无锡信捷电气股份有限公司"	"T000152607"	"CN201210069358.0"	"2014.02.26"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320469063.2"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310570184.0"	"2014.02.05"
"广东生益科技股份有限公司"	"02600183"	"CN201310425929.4"	"2014.02.12"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320370852.0"	"2014.02.12"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320391941.3"	"2014.02.12"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201210294563.7"	"2014.02.19"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201310334790.2"	"2014.02.19"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310596210.7"	"2014.02.19"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320428748.2"	"2014.02.19"
"中兴通讯股份有限公司"	"01000063"	"CN201210252178.6"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310570188.9"	"2014.02.19"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320133692.8"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320525528.1"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320363248.5"	"2014.02.19"
"环旭电子股份有限公司"	"T000056421"	"CN201210262854.8"	"2014.02.12"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330303675.X"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320553354.X"	"2014.02.12"
"深圳邦健生物医疗设备股份有限公司"	"T000083592"	"CN201310580245.1"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330374375.0"	"2014.02.12"
"深圳市沃特新材料股份有限公司"	"T000183603"	"CN201310508668.2"	"2014.02.05"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN201320487087.0"	"2014.02.26"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320482628.0"	"2014.02.05"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330298331.4"	"2014.02.12"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310550186.3"	"2014.02.12"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320492023.X"	"2014.02.05"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310519815.6"	"2014.02.05"
"宁波康强电子股份有限公司"	"03133306"	"CN201310414003.5"	"2014.02.26"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310439271.2"	"2014.02.05"
"西部超导材料科技股份有限公司"	"T000027183"	"CN201310512002.4"	"2014.02.12"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320534352.6"	"2014.02.19"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320459881.4"	"2014.02.05"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201330435626.1"	"2014.02.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320557683.1"	"2014.02.05"
"宁波康强电子股份有限公司"	"03133306"	"CN201310414004.X"	"2014.02.26"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310556371.3"	"2014.02.05"
"珠海市乐通化工股份有限公司"	"T000026128"	"CN201310546799.X"	"2014.02.05"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310501881.0"	"2014.02.26"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320587892.0"	"2014.03.12"
"浙江天松医疗器械股份有限公司"	"T000123022"	"CN201310747741.1"	"2014.03.19"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310664550.9"	"2014.03.19"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201410035935.3"	"2014.05.14"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201310751695.2"	"2014.04.02"
"浙江天松医疗器械股份有限公司"	"T000123022"	"CN201410056135.X"	"2014.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320737984.2"	"2014.05.07"
"中兴通讯股份有限公司"	"01000063"	"CN201210458856.4"	"2014.05.21"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320632582.6"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320721909.7"	"2014.05.07"
"浙江伟星新型建材股份有限公司"	"T000026771"	"CN201410006051.5"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320375116.4"	"2014.03.05"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310635663.6"	"2014.03.26"
"中兴通讯股份有限公司"	"01000063"	"CN201210299031.2"	"2014.03.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330466943.X"	"2014.03.12"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320638151.0"	"2014.03.19"
"东北制药集团股份有限公司"	"01000597"	"CN201410060711.8"	"2014.05.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320691810.7"	"2014.04.16"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201320756552.6"	"2014.05.07"
"东北制药集团股份有限公司"	"01000597"	"CN201410060713.7"	"2014.05.14"
"沈阳新松医疗科技股份有限公司"	"T000148930"	"CN201210461548.7"	"2014.05.21"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320536054.0"	"2014.04.09"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320268344.1"	"2014.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320702095.2"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320847570.5"	"2014.05.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320737766.9"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310681413.6"	"2014.04.23"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320839107.6"	"2014.05.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320598763.1"	"2014.03.26"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320648425.4"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320745389.3"	"2014.04.23"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310620050.5"	"2014.04.02"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310682194.3"	"2014.04.16"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330462308.4"	"2014.04.09"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320632020.1"	"2014.04.16"
"京东方科技集团股份有限公司"	"01002725"	"CN201410003674.7"	"2014.04.23"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201320670175.4"	"2014.04.16"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310717692.7"	"2014.04.09"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320593284.0"	"2014.04.09"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320536895.1"	"2014.04.16"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201410020928.6"	"2014.04.23"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320629028.2"	"2014.04.16"
"沈阳新松医疗科技股份有限公司"	"T000148930"	"CN201210431599.5"	"2014.05.14"
"京东方科技集团股份有限公司"	"01002725"	"CN201310724187.5"	"2014.04.02"
"中国石油天然气股份有限公司"	"03134153"	"CN201320567657.7"	"2014.04.02"
"北京中科金财科技股份有限公司"	"T000056420"	"CN201310751354.5"	"2014.04.16"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310719875.2"	"2014.04.30"
"浙江伟星新型建材股份有限公司"	"T000026771"	"CN201410006105.8"	"2014.05.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320553351.6"	"2014.04.16"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201320592022.2"	"2014.04.30"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201410052088.1"	"2014.05.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201410038097.5"	"2014.05.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320643863.1"	"2014.04.16"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201320560419.3"	"2014.04.09"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310678912.X"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320671390.6"	"2014.05.07"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201410018881.X"	"2014.04.09"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201410021036.8"	"2014.04.30"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201410076950.2"	"2014.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320671101.2"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320654031.X"	"2014.04.09"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330481862.7"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310667274.1"	"2014.03.19"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330453402.3"	"2014.04.09"
"浙江伟星新型建材股份有限公司"	"T000026771"	"CN201410005916.6"	"2014.05.21"
"中兴通讯股份有限公司"	"01000063"	"CN201210402599.2"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310678907.9"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320737281.X"	"2014.04.23"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310752413.0"	"2014.04.09"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310678909.8"	"2014.04.16"
"烽火通信科技股份有限公司"	"03130024"	"CN201310698428.3"	"2014.04.02"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310698007.0"	"2014.04.23"
"欧普照明股份有限公司"	"T000125186"	"CN201220732696.3"	"2014.05.28"
"浪潮电子信息产业股份有限公司"	"01000977"	"CN201410015855.1"	"2014.04.23"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310742603.4"	"2014.04.30"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201310678911.5"	"2014.04.16"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201410051674.4"	"2014.05.21"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201310562532.X"	"2014.05.21"
"广州市嘉诚国际物流股份有限公司"	"T000061185"	"CN201410058153.1"	"2014.05.28"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310734550.1"	"2014.04.23"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201310734524.9"	"2014.04.23"
"中兴通讯股份有限公司"	"01000063"	"CN201210417115.1"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320553350.1"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320695381.0"	"2014.05.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201330481863.1"	"2014.04.16"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320661679.X"	"2014.05.07"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201410014425.8"	"2014.04.09"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201330462051.2"	"2014.03.19"
"中兴通讯股份有限公司"	"01000063"	"CN201210404060.0"	"2014.05.07"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201320508229.7"	"2014.04.09"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201410002948.0"	"2014.04.30"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201410037569.5"	"2014.04.16"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201310751694.8"	"2014.05.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320745363.9"	"2014.04.23"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320655846.X"	"2014.04.23"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201320656109.1"	"2014.04.09"
